tiempo,valor,unidad,codigo_indicador,nombre_indicador,codigo_region,nombre_region,fuente
1999,216421809125.916,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1998,217068085815.918,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1997,211724812267.448,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1996,235952581232.129,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1995,240094169510.031,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1994,202738023129.743,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1993,189634029338.696,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1992,194314032056.098,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1991,173113449616.971,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1990,165811372382.912,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1989,132584448257.93,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1988,132817124707.456,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1987,123682091858.946,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1986,98648254168.5444,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1985,69114996009.577,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1984,67719055773.3306,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1983,71838528420.4075,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1982,70996111962.5716,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1981,70755997062.3812,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1980,81737498404.5948,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1979,73647694287.1848,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1978,61809208755.804,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1977,51343861460.328,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1976,42791707448.0325,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1975,39902300703.1682,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1974,35051468639.576,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1973,29399860144.7748,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1972,21973207929.0434,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1971,17788536733.1204,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1970,15312791743.8476,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1969,13647475854.0287,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1968,12499863917.1003,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1967,11634569521.9273,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1966,10939526218.6393,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1965,10041659445.118,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1964,9213648655.97511,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1963,8414050621.01716,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1962,7793042529.15992,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1961,7346566037.83392,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
1960,6624086313.14334,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AUT,Austria,World Bank
2023,72356176470.5882,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
2022,78807470588.2353,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
2021,54825411764.7059,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
2020,42693000000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
2019,48174235294.1176,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
2018,47112470051.7701,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
2017,40866627351.9817,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
2016,37866996882.9157,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
2015,53076235354.746,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
2014,75239785452.1022,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
2013,74160560123.6902,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
2012,69679944504.1972,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
2011,65952796427.9473,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
2010,52909294791.9262,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
2009,44292427184.9492,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
2008,48851293785.4483,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
2007,33049419431.2244,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
2006,20981929497.6188,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
2005,13245421880.834,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
2004,8680405740.94125,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
2003,7276413079.11451,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
2002,6236087738.28284,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
2001,5707616203.72011,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
2000,5272615722.96892,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
1999,4581248566.50158,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
1998,4446368570.6901,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
1997,3962362387.47922,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
1996,3176507376.31836,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
1995,2417331192.9526,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
1994,1193141110.35043,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
1993,1570392598.14954,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
1992,444658671.586716,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
1991,5344000000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
1990,8884848484.84848,$,NY.GDP.MKTP.CD,Producto Interno Bruto,AZ,Azerbaijan,World Bank
2023,14338500000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
2022,13136400000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
2021,11368900000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
2020,9958200000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
2019,13016200000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
2018,12615800000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
2017,12236700000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
2016,11745100000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
2015,11671900000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
2014,10974100000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
2013,10395800000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
2012,10720400000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
2011,10070450000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
2010,10095760000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
2009,9981960000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
2008,10526000000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
2007,10618340000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
2006,10167250000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
2005,9836200000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
2004,9055290000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
2003,8870090000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
2002,8881160000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
2001,8317830000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
2000,8076470000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1999,7683870000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1998,6833220000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1997,6332360000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1996,3609000000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1995,3429000000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1994,3259000000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1993,3092000000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1992,3109000000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1991,3111160000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1990,3166000000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1989,3062000000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1988,2817900000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1987,2713999900.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1986,2472500000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1985,2320699900.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1984,2041100000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1983,1732800000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1982,1578300000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1981,1426500000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1980,1335300000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1979,1139800100.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1978,832400000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1977,713000000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1976,642100000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1975,596200000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1974,632400000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1973,670900000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1972,590900000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1971,573400000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1970,539500000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1969,538700000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1968,453800000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1967,398000000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1966,346800000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1965,300271989.190208,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1964,266559990.40384,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1963,237649991.4446,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1962,212169992.36188,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1961,190021993.159208,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
1960,169735993.889504,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BS,"Bahamas, The",World Bank
2023,46079867021.2766,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
2022,46680398936.1702,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
2021,40840212765.9574,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
2020,35837632978.7234,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
2019,40446808510.6383,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
2018,39567978723.4043,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
2017,37204813829.7872,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
2016,33884680851.0638,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
2015,32523297872.3404,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
2014,34772526595.7447,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
2013,33823324468.0851,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
2012,31963404255.3191,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
2011,29914680851.0638,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
2010,26805984042.5532,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
2009,22938218085.1064,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
2008,25710904255.3191,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
2007,21730000000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
2006,18504760638.2979,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
2005,15968723404.2553,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
2004,13150159574.4681,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
2003,11074813829.7872,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
2002,9593510638.29787,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
2001,8976196808.51064,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
2000,9062898936.17021,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1999,7528469148.93617,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1998,7031309042.55319,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1997,7219407712.76596,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1996,6938166755.31915,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1995,6651180851.06383,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1994,6330627925.53191,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1993,5913001063.82979,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1992,5402232446.80851,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1991,5248911170.21277,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1990,4809511005.31915,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1989,4393093962.76596,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1988,4209834172.87234,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1987,3856922694.14894,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1986,3470746843.08511,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1985,4152376484.04255,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1984,4440874566.48936,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1983,4247030468.08511,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1982,4145421079.78723,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1981,3943109531.91489,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1980,3493834468.02865,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1979,2710160739.18742,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1978,2272042965.21126,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1977,1989060283.04271,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1976,1581709518.98261,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1975,1099107600.50569,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1974,1042176883.51827,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1973,761132545.104221,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1972,534081183.680728,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1971,422181562.186708,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
1970,391577364.077364,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BH,Bahrain,World Bank
2023,437415331040.994,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
2022,460131688909.301,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
2021,416271647911.014,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
2020,373979442362.193,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
2019,351231654603.692,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
2018,321362752441.78,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
2017,293732446624.596,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
2016,265224515675.034,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
2015,195146608978.131,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
2014,172886611653.786,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
2013,149998957434.186,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
2012,133310747603.483,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
2011,128607482310.357,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
2010,115275540051.262,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
2009,102475158190.998,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
2008,91636997370.9772,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
2007,79611644974.5571,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
2006,71795736172.1561,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
2005,69476001239.419,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
2004,65108544250.0425,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
2003,60158929188.2556,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
2002,54724081490.5102,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
2001,53991289844.3291,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
2000,53369787318.6245,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1999,51270569883.5275,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1998,49984559471.3656,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1997,48244309133.4895,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1996,46438484107.5795,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1995,37939748768.6567,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1994,33768660882.793,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1993,33166519417.9894,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1992,31708874594.1645,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1991,30957483949.5798,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1990,31598340778.2164,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1989,28781715188.8919,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1988,26579005558.3652,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1987,24298032258.0645,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1986,21774033333.3333,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1985,22278423076.9231,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1984,18920840000.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1983,17609048821.5488,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1982,18525399201.5968,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1981,20249694002.448,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1980,18138049095.6072,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1979,15565480321.9448,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1978,13281767142.8571,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1977,9651149301.8746,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1976,10117113333.3333,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1975,19448348073.4565,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1974,12512460519.7088,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1973,8086725729.3407,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1972,6288245866.66667,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1971,8751843187.5,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1970,8992722166.66667,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1969,8471006437.5,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1968,7483685770.83333,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1967,7253575687.5,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1966,6439687854.16667,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1965,5906636791.66667,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1964,5386054833.33333,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1963,5319458562.5,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1962,5081413541.66667,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1961,4817580375.0,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
1960,4274894083.33333,$,NY.GDP.MKTP.CD,Producto Interno Bruto,BGD,Bangladesh,World Bank
